household_id,household_size,income_level,property_type,dwelling_area_sqm,has_garden,num_bathrooms,has_dishwasher,has_washing_machine,occupants_children,water_price_per_m3,temperature_c,daily_consumption_liters
8778,6,low,house,111.2,0,2,0,1,1,1.57,29.4,410.3
8779,5,middle,house,123.6,1,3,0,1,3,1.16,29.4,441.6
8780,5,middle,apartment,87.7,0,1,0,1,0,1.23,24.5,331.7
8781,6,middle,apartment,43.2,1,2,0,1,0,0.58,20.5,436.8
8782,5,middle,house,63.4,0,1,1,1,0,0.89,24.6,367.7
8783,4,low,apartment,115.3,0,2,0,1,2,1.66,12.7,301.2
8784,5,high,house,58.9,0,3,0,1,1,2.0,33.8,365.2
8785,1,middle,house,163.5,0,1,1,1,3,1.12,29.5,321.0
8786,6,low,house,77.0,0,2,0,0,1,0.67,30.5,400.6
8787,5,middle,apartment,70.1,0,3,1,1,2,1.49,12.4,379.6
8788,1,middle,house,120.3,0,2,0,1,0,1.11,17.9,220.4
8789,3,high,house,148.1,0,2,1,0,2,0.95,18.6,285.9
8790,4,middle,apartment,145.8,0,1,0,1,0,1.64,28.7,337.6
8791,4,middle,apartment,82.0,0,1,1,1,2,1.53,26.5,328.8
8792,4,middle,house,133.4,0,3,1,1,0,2.06,31.7,352.3
8793,2,middle,apartment,68.2,0,2,0,1,3,1.76,17.4,284.0
8794,3,middle,house,110.8,0,3,1,1,3,0.71,38.1,396.3
8795,5,middle,house,56.1,1,3,0,1,0,1.38,16.6,422.2
8796,2,high,apartment,104.3,0,2,1,1,2,2.47,21.2,278.4
8797,4,low,apartment,81.2,1,3,0,1,3,1.85,24.5,413.3
8798,5,low,apartment,105.9,0,3,1,0,3,1.02,24.9,413.7
8799,4,middle,house,88.3,0,1,1,1,2,2.46,19.4,319.6
8800,6,middle,house,92.9,1,3,1,1,1,1.8,19.1,498.1
8801,2,low,house,142.6,1,2,1,1,2,1.53,25.8,328.9
8802,1,middle,apartment,60.9,0,2,0,1,0,2.26,18.1,217.6
8803,3,middle,house,116.2,0,2,0,1,0,1.71,34.0,321.7
8804,1,middle,apartment,93.5,0,1,1,1,1,0.63,34.1,258.0
8805,2,low,house,147.2,0,2,1,1,2,1.09,36.9,360.3
8806,1,low,apartment,119.1,1,2,0,1,1,2.32,23.8,296.4
8807,2,high,house,46.0,0,1,1,1,2,2.47,38.8,293.5
8808,3,middle,house,95.2,1,2,0,1,0,1.3,22.9,339.3
8809,5,middle,apartment,84.6,0,3,1,1,1,2.17,22.6,385.4
8810,5,high,apartment,131.1,1,3,1,1,0,1.08,24.3,431.5
8811,4,high,house,115.5,0,1,1,1,2,1.35,39.7,354.6
8812,3,middle,apartment,108.6,1,2,1,1,0,1.9,27.2,318.5
8813,3,middle,apartment,83.6,1,1,1,0,0,2.17,24.0,312.4
8814,3,high,apartment,79.9,0,3,1,1,1,1.82,22.0,334.6
8815,4,middle,house,98.5,0,1,1,1,3,2.46,23.1,350.7
8816,1,low,apartment,96.0,0,1,0,0,3,0.67,28.7,242.6
8817,6,middle,house,115.8,0,2,0,0,3,0.89,33.7,445.8
8818,3,middle,house,79.5,0,3,1,1,2,1.93,33.4,375.4
8819,3,high,house,125.7,0,3,0,1,3,1.42,28.9,328.5
8820,5,middle,house,30.0,1,3,0,0,2,1.96,18.3,429.1
8821,4,high,apartment,57.9,1,2,1,1,1,1.5,16.6,376.4
8822,5,middle,house,30.0,0,1,0,0,2,1.68,21.9,324.6
8823,3,middle,house,60.1,0,3,0,1,1,1.82,19.6,322.4
8824,1,middle,house,43.8,0,1,0,1,2,1.95,26.1,211.1
8825,5,low,apartment,100.1,0,2,1,1,3,1.07,18.6,396.3
8826,1,high,house,95.6,0,1,1,1,1,2.27,32.2,203.1
8827,4,high,house,125.9,0,3,1,0,1,0.9,30.4,342.5
8828,6,high,apartment,30.0,0,1,1,1,2,1.97,23.4,372.2
8829,3,middle,house,127.1,1,3,0,1,1,1.96,16.1,369.6
8830,4,high,apartment,152.7,0,1,1,1,3,2.16,31.8,412.1
8831,5,middle,house,111.9,1,1,1,1,2,0.61,18.5,422.2
8832,4,middle,house,152.1,1,2,1,1,2,1.73,21.9,414.7
8833,2,low,apartment,88.9,0,3,0,1,2,1.09,15.4,315.4
8834,5,high,apartment,98.0,1,2,0,0,0,1.78,31.4,389.7
8835,6,middle,apartment,153.7,0,1,1,0,3,0.61,32.2,466.4
8836,3,middle,apartment,73.7,1,1,1,1,1,1.61,24.2,333.5
8837,4,low,house,84.7,0,2,0,1,1,0.81,23.6,313.8
8838,5,high,apartment,135.4,0,1,1,1,1,1.3,27.7,378.3
8839,6,middle,house,130.3,1,3,1,1,3,2.15,27.3,533.6
8840,5,low,house,147.1,0,3,1,1,2,1.23,27.6,431.2
8841,5,low,apartment,79.1,0,2,1,1,3,1.4,8.4,394.4
8842,1,middle,house,108.0,1,3,0,1,1,2.48,21.7,341.4
8843,3,low,house,122.3,0,2,1,1,1,1.33,41.9,354.7
8844,6,low,apartment,30.0,0,1,0,1,1,0.94,32.7,414.4
8845,6,high,house,49.0,0,3,1,1,1,2.26,14.6,382.6
8846,4,low,apartment,95.4,1,2,1,1,3,1.33,20.2,437.7
8847,4,high,house,135.0,0,1,1,1,0,1.09,21.6,306.3
8848,4,middle,apartment,46.5,0,1,0,1,1,2.24,31.7,314.5
8849,3,middle,apartment,139.6,0,1,1,1,2,1.21,16.2,307.1
8850,4,middle,house,85.8,1,2,1,1,2,1.08,24.9,379.4
8851,6,high,apartment,107.2,1,1,1,1,3,1.12,28.6,493.7
8852,6,high,apartment,104.6,0,2,0,1,3,1.63,16.3,419.8
8853,2,middle,house,84.1,0,2,1,1,3,2.14,8.9,278.9
8854,2,low,apartment,87.4,0,3,0,1,2,2.11,18.2,321.4
8855,6,high,apartment,123.1,1,3,1,0,1,1.27,18.8,459.8
8856,6,middle,house,44.5,0,3,0,1,2,1.91,26.9,438.4
8857,4,low,house,61.0,1,1,1,1,2,1.06,20.0,394.0
8858,1,low,apartment,109.0,1,1,1,0,3,0.64,24.4,315.2
8859,1,middle,house,118.5,0,1,0,1,3,0.82,28.7,279.6
8860,3,middle,apartment,124.6,0,2,0,1,1,1.57,20.6,273.6
8861,1,middle,apartment,91.6,0,2,0,1,3,2.12,28.2,287.3
8862,6,low,house,85.7,0,2,1,1,0,1.24,16.2,374.5
8863,1,middle,house,80.3,0,2,0,1,0,0.55,29.0,238.9
8864,5,high,apartment,110.0,1,1,1,1,3,1.65,20.8,440.3
8865,3,high,apartment,30.0,1,3,0,1,0,2.17,21.2,331.7
8866,4,low,apartment,110.5,0,2,1,1,0,1.35,31.2,375.3
8867,3,middle,apartment,145.3,1,2,0,1,3,1.09,13.6,367.6
8868,1,high,apartment,83.8,1,1,1,1,1,1.3,24.8,275.9
8869,4,low,apartment,155.3,0,2,0,1,3,2.27,22.0,356.4
8870,2,middle,house,82.8,1,1,1,1,3,2.27,28.7,359.9
8871,6,middle,apartment,126.6,1,3,1,1,2,0.93,20.3,491.4
8872,4,low,apartment,94.4,1,3,0,0,2,2.36,17.6,387.0
8873,3,middle,apartment,72.6,0,1,0,1,2,1.84,24.6,337.9
8874,5,low,apartment,152.3,0,2,1,1,0,2.28,15.3,381.9
8875,3,low,house,83.8,0,2,0,1,3,1.08,21.3,296.7
8876,2,high,house,124.5,0,3,1,1,2,2.17,15.5,292.9
8877,4,middle,house,77.1,1,3,0,1,3,2.11,21.0,405.3
8878,6,low,house,104.1,0,3,1,1,3,1.47,12.0,458.2
8879,4,middle,house,111.9,1,3,1,1,2,1.36,31.2,445.1
8880,4,middle,apartment,126.2,0,3,1,1,1,2.09,21.3,356.2
8881,6,low,house,92.9,0,2,0,1,0,1.59,25.9,393.0
8882,2,low,house,113.3,0,2,1,1,2,1.01,25.9,317.2
8883,1,middle,apartment,127.8,1,2,1,0,2,2.49,18.3,282.5
8884,4,low,apartment,128.0,0,2,1,1,2,1.24,29.5,376.3
8885,3,low,house,110.9,1,2,1,0,2,1.31,28.7,378.9
8886,5,middle,apartment,48.6,1,1,1,1,1,2.2,11.0,340.2
8887,2,middle,house,30.0,0,1,1,1,1,1.41,34.3,269.3
8888,5,middle,house,108.9,0,3,0,1,1,2.49,26.3,394.8
8889,1,middle,apartment,47.3,0,2,1,1,3,1.21,16.2,227.8
8890,3,high,house,108.3,0,3,1,1,2,2.19,21.1,364.8
8891,2,low,house,105.9,0,3,1,1,1,1.08,30.9,329.7
8892,2,middle,house,92.4,0,3,0,1,0,2.19,26.6,296.8
8893,5,middle,house,92.2,0,3,0,1,0,0.66,18.8,362.6
8894,6,high,apartment,82.1,1,2,1,1,3,2.43,13.7,473.1
8895,6,middle,house,89.9,0,3,0,1,1,1.81,27.8,407.6
8896,1,low,house,105.3,0,1,1,1,0,0.95,26.4,213.9
8897,1,middle,house,58.5,0,3,1,1,1,2.09,25.5,265.2
8898,3,low,house,110.7,0,2,0,1,1,0.57,10.2,310.5
8899,4,middle,house,127.4,1,3,1,1,1,1.93,20.1,418.9
8900,1,middle,house,59.6,0,3,0,1,1,1.17,24.7,229.5
8901,3,middle,apartment,79.2,0,2,1,1,0,1.0,18.3,281.4
8902,6,middle,house,97.8,0,1,1,1,0,1.84,15.7,366.3
8903,6,high,apartment,122.5,0,1,0,1,1,1.98,25.9,359.6
8904,6,middle,house,72.9,1,1,1,1,3,0.85,23.9,492.4
8905,6,high,apartment,158.2,1,3,0,1,0,1.93,20.5,448.3
8906,3,low,house,124.1,0,2,1,0,2,1.66,13.7,284.8
8907,3,middle,house,36.4,1,2,1,1,2,1.64,16.9,359.7
8908,6,low,house,98.1,0,2,0,1,2,2.24,3.6,367.9
8909,2,middle,house,35.4,1,2,0,1,1,2.24,26.0,314.5
8910,2,high,apartment,67.4,0,1,1,1,0,2.06,17.4,237.3
8911,1,high,house,55.7,0,2,1,1,0,0.5,27.9,261.6
8912,1,low,house,57.5,0,2,1,0,3,2.34,24.5,265.9
8913,4,middle,apartment,88.3,0,3,0,1,3,0.96,20.1,364.1
8914,6,middle,apartment,105.4,0,1,1,1,3,2.37,33.7,399.4
8915,2,low,house,46.7,0,1,1,0,0,1.28,24.4,216.5
8916,1,high,apartment,82.4,0,2,1,0,3,2.31,26.8,246.1
8917,3,high,apartment,146.9,1,3,1,1,2,1.35,15.0,361.3
8918,5,high,house,78.8,0,2,1,1,2,1.91,28.3,382.8
8919,2,high,apartment,115.8,0,1,1,1,3,0.71,25.5,299.7
8920,3,low,apartment,121.0,0,2,1,1,3,1.14,25.7,338.1
8921,6,low,apartment,84.4,0,2,0,1,0,1.3,23.0,391.1
8922,6,high,house,108.6,1,3,0,1,2,1.43,31.7,460.2
8923,1,high,apartment,84.0,0,1,0,1,3,1.58,18.1,185.4
8924,3,middle,apartment,30.0,1,1,0,0,1,1.06,22.4,300.6
8925,2,middle,house,85.0,1,1,0,1,1,0.53,8.8,254.3
8926,5,middle,house,94.5,1,1,1,0,1,1.9,26.3,371.7
8927,1,middle,apartment,50.9,0,3,1,1,3,0.85,31.5,296.7
8928,3,middle,house,97.6,0,1,1,1,3,1.26,19.7,326.5
8929,5,low,house,109.5,0,2,1,0,2,0.56,23.3,342.0
8930,4,middle,apartment,122.1,0,1,1,1,2,0.55,23.2,384.6
8931,4,high,apartment,46.2,0,1,0,1,0,1.14,20.8,298.2
8932,4,middle,apartment,114.6,0,2,1,1,0,2.2,21.0,336.2
8933,5,middle,house,141.1,0,3,1,0,2,1.18,18.0,399.0
8934,6,middle,house,115.5,1,2,0,1,2,2.3,21.4,436.2
8935,6,middle,apartment,111.4,0,2,0,0,1,2.41,19.1,389.8
8936,3,high,house,130.3,0,3,0,0,1,1.59,21.0,313.7
8937,2,low,apartment,108.4,0,2,1,1,0,0.83,28.6,264.1
8938,6,high,apartment,69.5,1,2,1,0,3,0.96,34.3,482.9
8939,5,middle,house,109.0,0,3,0,1,3,0.89,25.3,448.1
8940,5,middle,apartment,178.5,1,2,1,1,1,2.4,15.1,431.0
8941,2,high,apartment,110.6,0,3,0,1,2,1.84,28.5,297.6
8942,3,middle,apartment,41.1,0,3,0,1,2,1.88,30.8,306.5
8943,2,low,house,160.4,0,1,1,1,0,0.55,25.3,278.1
8944,1,middle,apartment,65.1,0,1,1,1,0,1.92,13.1,192.9
8945,2,middle,apartment,67.7,1,2,0,1,2,1.94,26.1,286.2
8946,1,middle,apartment,116.2,1,3,0,1,2,1.39,22.1,318.4
8947,4,middle,house,94.0,0,1,1,1,3,2.26,26.8,332.2
8948,3,middle,house,82.2,1,2,1,1,1,1.48,20.2,354.3
8949,5,low,house,86.4,0,2,1,1,3,2.14,25.0,380.9
8950,1,middle,house,53.8,1,3,0,1,1,1.41,36.5,315.2
8951,4,high,apartment,103.6,0,2,1,1,3,2.5,24.6,348.3
8952,6,middle,house,114.5,0,2,1,1,1,2.35,24.0,407.3
8953,2,middle,house,30.0,0,2,1,1,1,1.94,34.7,278.1
8954,6,high,house,112.3,1,1,1,1,2,1.76,12.4,447.9
8955,3,low,house,94.8,0,3,1,0,1,0.65,26.0,334.8
8956,1,middle,house,146.1,0,3,0,1,1,1.86,16.7,253.6
8957,4,low,apartment,81.3,1,1,1,0,0,1.16,28.8,378.9
8958,5,high,apartment,65.6,0,2,0,0,2,2.5,18.8,312.8
8959,5,middle,house,40.4,1,1,0,1,1,0.57,27.8,401.9
8960,3,high,apartment,119.5,1,3,0,1,3,2.19,14.8,357.4
8961,1,low,house,85.7,0,2,0,0,2,2.11,34.7,226.0
8962,6,high,apartment,96.2,0,3,0,1,2,1.08,25.8,454.9
8963,6,middle,apartment,63.5,1,1,0,1,1,0.79,21.0,414.9
8964,2,middle,apartment,95.8,0,3,0,1,0,2.47,21.9,275.7
8965,3,high,house,106.5,0,1,1,1,2,1.06,28.3,321.3
8966,3,low,house,96.7,1,1,0,1,0,1.04,19.3,298.4
8967,4,middle,house,94.3,0,3,1,1,2,1.44,15.8,366.9
8968,2,low,house,79.4,1,1,1,1,1,1.7,26.9,314.5
8969,3,middle,apartment,43.9,1,1,1,1,1,2.06,34.2,338.5
8970,3,low,apartment,104.3,1,3,1,1,3,1.6,18.6,409.4
8971,6,middle,apartment,90.8,1,2,1,1,1,1.96,27.8,451.1
8972,5,middle,apartment,96.9,0,1,1,1,2,0.78,35.4,410.2
8973,2,low,apartment,92.0,0,2,0,1,2,1.25,28.4,305.2
8974,2,high,apartment,94.0,0,2,0,1,1,1.89,41.1,304.6
8975,1,high,house,127.7,1,2,1,1,2,1.41,28.7,372.2
8976,2,middle,house,108.2,0,3,1,1,0,1.11,17.1,286.3
8977,1,middle,house,96.1,1,2,1,1,2,1.43,24.5,322.3
8978,3,middle,house,51.4,1,2,1,1,1,0.83,17.2,383.1
8979,3,middle,apartment,75.5,0,3,1,1,2,2.39,32.9,360.7
8980,6,middle,house,64.7,0,2,1,1,3,1.35,27.0,454.6
8981,2,middle,apartment,98.5,1,1,1,1,1,2.25,13.4,308.5
8982,5,middle,apartment,51.1,0,3,1,1,2,1.04,24.3,397.7
8983,2,low,house,98.2,1,1,1,1,1,2.11,43.4,349.6
8984,5,middle,apartment,97.1,1,3,1,1,0,2.23,23.2,406.5
8985,1,middle,apartment,85.2,1,3,1,1,3,1.24,16.8,344.0
8986,5,low,apartment,89.1,0,3,0,0,0,2.19,14.7,312.4
8987,6,low,house,115.4,1,2,1,1,1,1.3,24.1,469.8
8988,5,middle,apartment,51.5,1,1,1,1,3,0.54,24.1,430.9
8989,6,high,house,59.9,0,3,0,1,1,2.31,9.2,367.6
8990,6,middle,house,91.3,0,2,1,1,3,0.57,8.0,444.5
8991,1,middle,apartment,42.4,1,3,1,0,2,1.53,13.1,294.5
8992,6,middle,house,94.8,0,2,1,1,1,1.61,34.8,413.1
8993,2,high,apartment,115.8,1,3,1,1,2,1.7,28.3,395.6
8994,2,low,house,62.2,0,2,0,1,3,2.48,42.9,309.7
8995,6,low,apartment,91.9,1,2,1,1,3,2.29,24.7,494.4
8996,1,middle,house,144.3,0,1,0,1,0,1.14,29.0,221.8
8997,6,low,house,133.8,0,2,0,1,1,2.05,30.1,412.2
8998,6,high,house,137.4,0,2,1,1,3,1.5,20.5,428.2
8999,5,high,apartment,95.7,0,3,1,1,0,1.57,31.6,426.3
9000,1,middle,house,153.3,0,2,1,1,3,0.59,13.8,279.1
9001,3,middle,house,47.2,0,3,0,1,0,2.25,31.3,298.0
9002,6,high,house,86.7,0,1,0,1,1,2.32,14.6,328.2
9003,2,high,apartment,48.8,1,3,1,0,1,2.18,17.3,300.6
9004,2,high,apartment,53.1,0,3,1,1,0,0.53,20.0,292.8
9005,4,low,house,147.5,1,2,1,0,0,2.0,17.2,345.5
9006,3,middle,house,45.1,0,3,1,1,2,2.46,23.0,332.7
9007,1,low,house,62.4,0,2,0,1,0,1.33,16.3,217.4
9008,5,middle,apartment,169.6,0,3,1,1,0,0.69,30.4,400.5
9009,3,middle,apartment,83.9,1,1,0,1,1,1.83,7.5,281.6
9010,1,middle,house,75.7,0,1,0,1,1,1.93,24.2,212.2
9011,4,middle,house,30.0,1,3,0,1,1,1.63,18.1,377.0
9012,2,middle,house,118.2,0,2,1,1,0,2.35,30.0,273.8
9013,5,low,apartment,104.0,1,3,1,1,3,0.8,19.3,482.9
9014,6,high,house,63.4,0,1,1,0,2,1.21,22.0,416.4
9015,6,high,apartment,60.2,1,3,1,0,0,0.97,22.1,442.5
9016,6,middle,house,92.6,0,1,1,1,0,1.53,21.2,352.2
9017,6,middle,apartment,68.5,0,3,1,1,2,1.71,20.2,434.1
9018,1,middle,apartment,85.0,0,3,1,1,2,1.74,23.5,282.3
9019,6,low,house,129.7,0,3,1,1,1,2.49,19.7,409.5
9020,5,low,apartment,114.1,1,3,0,1,0,2.13,26.5,418.6
9021,3,middle,house,85.7,1,1,1,1,2,0.89,26.4,390.7
9022,6,high,house,94.3,1,3,1,1,0,1.24,15.9,470.9
9023,3,middle,house,104.3,0,2,1,0,3,0.77,6.8,329.3
9024,2,low,apartment,67.0,0,3,1,1,2,0.91,36.0,328.0
9025,2,low,house,61.3,0,1,1,1,2,1.06,22.8,280.5
9026,6,high,apartment,111.8,1,1,0,1,3,1.02,35.6,497.8
9027,3,middle,house,43.6,1,2,0,1,1,0.78,26.2,390.7
9028,4,middle,house,105.9,0,2,0,1,3,1.69,25.1,377.9
9029,1,middle,house,115.4,0,3,1,1,3,0.63,32.3,325.9
9030,2,low,house,55.0,0,1,1,1,2,0.92,29.0,299.4
9031,4,middle,house,79.5,0,2,0,1,1,1.61,25.8,316.1
9032,6,middle,house,30.0,0,2,1,1,2,1.93,19.8,434.9
9033,4,middle,apartment,84.6,0,2,1,1,1,2.32,20.5,316.3
9034,6,middle,house,36.5,0,3,0,0,3,1.72,28.2,422.0
9035,6,low,apartment,93.7,0,3,0,1,1,1.91,17.8,392.2
9036,3,middle,apartment,66.0,0,1,0,1,0,0.75,26.1,273.4
9037,1,low,house,67.7,0,2,1,0,1,2.4,13.2,184.3
9038,6,middle,house,70.8,0,1,1,1,0,1.42,15.5,379.4
9039,2,high,apartment,66.8,0,3,1,1,0,1.33,13.9,262.3
9040,3,middle,house,86.7,1,1,1,1,1,1.85,27.3,359.3
9041,1,middle,house,70.8,1,1,0,1,3,1.63,15.5,270.2
9042,1,low,apartment,104.5,0,3,1,1,0,0.52,24.8,265.2
9043,1,low,house,50.4,0,2,0,1,0,1.33,19.4,202.1
9044,4,middle,apartment,39.7,0,2,1,1,1,1.33,27.2,310.4
9045,2,middle,house,84.1,0,2,1,0,2,0.63,16.2,293.7
9046,6,middle,apartment,49.6,1,2,0,1,2,1.27,23.3,486.0
9047,3,middle,apartment,124.7,0,3,1,1,3,1.21,18.8,331.5
9048,3,middle,apartment,51.2,1,3,1,1,0,0.57,22.3,369.9
9049,5,high,apartment,87.1,1,1,0,1,1,0.62,35.7,441.3
9050,4,middle,house,168.7,1,1,0,1,0,2.22,25.6,360.8
9051,1,middle,apartment,123.0,0,1,0,1,1,1.07,20.9,219.1
9052,3,middle,house,92.3,0,1,0,1,0,1.6,21.3,280.4
9053,2,middle,apartment,62.9,0,1,1,1,3,1.1,21.6,280.5
9054,1,middle,apartment,98.5,1,3,1,1,1,2.42,18.9,300.4
9055,3,middle,apartment,111.5,0,1,1,0,1,1.9,21.3,274.3
9056,3,middle,house,67.1,0,2,0,1,2,1.95,18.0,266.5
9057,5,middle,house,151.6,1,1,0,1,1,2.17,29.7,407.6
9058,3,high,apartment,47.8,0,2,1,1,3,0.61,27.2,363.4
9059,2,low,house,31.7,0,2,0,1,2,1.02,23.0,276.5
9060,5,middle,apartment,134.0,0,3,0,1,2,0.82,26.3,422.0
9061,1,middle,apartment,103.8,0,3,0,0,2,2.37,12.3,187.7
9062,6,middle,house,91.4,1,2,0,1,0,1.13,21.6,416.8
9063,4,middle,apartment,94.1,0,1,1,1,3,1.39,23.5,343.0
9064,6,low,apartment,94.7,0,3,1,1,0,0.64,22.5,439.9
9065,2,low,house,77.6,0,3,0,1,1,1.84,18.7,280.1
9066,2,low,house,137.5,0,1,1,1,3,0.53,29.1,345.5
9067,5,high,house,157.7,0,3,1,1,1,1.96,10.7,367.5
9068,1,low,apartment,73.8,1,2,1,1,1,0.8,27.6,306.2
9069,2,high,house,93.8,0,3,0,1,0,1.05,16.2,289.9
9070,6,middle,apartment,86.6,0,2,0,1,1,1.18,20.4,390.1
9071,4,low,apartment,55.8,0,3,1,1,1,2.29,13.4,304.6
9072,6,middle,house,81.8,0,3,0,1,0,1.47,17.2,379.8
9073,3,middle,apartment,67.1,0,1,0,0,0,1.68,25.5,271.0
9074,4,middle,house,96.1,0,3,1,1,3,1.56,19.9,387.2
9075,6,high,apartment,149.9,1,2,0,0,1,0.57,9.3,375.3
9076,5,low,apartment,96.2,1,2,1,1,3,0.58,16.8,426.3
9077,5,middle,house,42.0,1,3,0,1,1,0.5,22.4,424.0
9078,5,middle,house,109.3,0,3,1,1,0,0.83,21.6,418.7
9079,2,high,apartment,94.0,1,1,0,1,0,1.91,24.0,303.6
9080,4,high,apartment,71.1,1,2,0,1,0,2.11,23.1,383.6
9081,5,middle,house,61.6,1,3,0,1,2,1.65,14.7,417.1
9082,5,middle,house,104.6,0,2,1,1,0,1.88,15.5,338.3
9083,5,high,house,58.1,1,1,0,1,2,2.01,20.7,374.4
9084,1,low,house,30.0,0,2,1,1,0,1.53,21.3,213.7
9085,1,low,apartment,113.0,0,3,1,1,1,0.97,30.7,273.4
9086,6,middle,apartment,81.6,0,3,1,1,0,1.47,22.5,399.9
9087,1,high,house,98.0,1,2,0,1,0,0.8,24.8,269.8
9088,5,low,house,30.0,1,2,0,0,1,1.09,14.8,376.7
9089,3,middle,apartment,78.1,1,1,1,1,2,0.7,23.7,390.7
9090,4,high,apartment,60.7,1,2,1,1,0,2.44,37.7,410.8
9091,1,middle,house,89.4,0,2,0,1,0,0.95,29.9,231.7
9092,4,low,house,100.5,0,3,0,1,3,2.38,22.0,381.8
9093,2,high,apartment,113.1,1,2,1,1,1,1.05,26.1,334.5
9094,5,middle,house,70.3,0,3,1,1,2,1.96,16.8,364.1
9095,3,middle,apartment,123.1,0,2,0,1,1,1.28,35.2,324.7
9096,5,middle,house,123.1,0,1,0,1,0,2.03,28.6,357.3
9097,5,middle,house,107.2,0,3,1,1,0,0.66,13.8,355.5
9098,3,low,house,45.9,0,1,1,1,0,1.59,19.4,261.7
9099,4,high,apartment,118.3,1,1,1,1,0,0.66,35.5,407.7
9100,1,low,house,30.0,1,3,1,1,0,1.34,16.3,271.3
9101,3,middle,house,79.3,0,1,1,1,3,1.22,18.2,305.3
9102,3,high,house,79.6,0,1,1,1,1,0.99,12.1,280.5
9103,5,low,apartment,162.4,0,3,0,0,2,1.28,23.0,374.6
9104,5,middle,house,55.2,0,2,0,1,0,1.29,15.2,335.8
9105,6,middle,apartment,91.1,1,2,0,1,0,1.99,28.1,452.1
9106,6,low,apartment,89.1,0,2,0,1,2,1.27,20.3,428.2
9107,4,low,house,111.9,0,2,1,1,2,1.63,17.2,358.7
9108,3,high,house,97.3,0,2,0,1,1,0.74,40.4,340.0
9109,1,low,apartment,163.1,1,2,0,1,2,2.02,30.9,341.0
9110,1,middle,apartment,88.3,0,3,0,1,1,2.33,22.4,254.8
9111,4,middle,house,154.2,0,2,0,0,0,0.97,19.9,307.8
9112,4,high,house,125.9,0,3,1,1,3,1.92,21.4,388.5
9113,3,middle,apartment,137.9,0,1,0,1,2,1.47,29.2,315.5
9114,3,middle,apartment,30.0,0,1,1,1,1,0.65,18.5,274.1
9115,1,low,apartment,46.6,1,3,1,1,0,2.04,38.7,347.3
9116,6,low,house,97.5,0,3,0,0,3,0.58,17.8,435.6
9117,3,low,apartment,100.1,0,1,1,1,0,0.75,8.5,264.0
9118,1,middle,house,79.5,0,1,1,1,0,0.76,27.0,204.7
9119,6,middle,apartment,111.8,0,2,1,1,0,1.19,31.4,382.1
9120,5,low,apartment,104.2,0,1,1,1,1,0.55,17.1,356.5
9121,6,middle,house,30.0,0,3,0,1,2,0.92,30.8,413.2
9122,1,low,house,135.8,1,3,1,1,3,1.91,11.0,314.5
9123,3,high,apartment,91.8,0,1,0,1,2,2.13,20.9,286.4
9124,2,high,house,122.2,0,2,1,1,0,0.65,12.3,218.1
9125,4,middle,apartment,89.9,0,1,0,1,1,0.83,31.1,345.4
9126,3,middle,house,100.1,0,2,1,1,3,1.71,22.3,322.8
9127,5,low,house,119.1,1,1,1,0,2,1.04,26.5,409.5
9128,4,middle,apartment,95.8,0,1,1,1,2,1.59,22.7,318.8
9129,1,high,apartment,119.5,0,1,1,1,2,1.2,29.2,254.3
9130,6,middle,house,52.1,1,3,0,1,3,1.24,17.6,494.6
9131,3,high,apartment,40.2,1,2,0,0,2,1.92,17.5,325.3
9132,3,middle,house,103.5,0,2,0,1,1,2.03,28.2,300.9
9133,5,high,house,91.0,1,2,1,1,3,1.68,32.1,467.8
9134,1,high,house,82.3,0,2,1,1,2,0.95,13.3,262.1
9135,3,middle,house,112.6,0,2,1,0,2,1.0,16.7,310.0
9136,1,middle,apartment,131.1,1,1,1,1,3,2.1,35.6,317.6
9137,4,high,house,109.8,1,3,0,1,3,1.6,33.4,432.9
9138,1,middle,apartment,54.1,1,2,1,1,0,1.76,23.9,281.5
9139,6,middle,apartment,87.5,0,3,1,1,2,1.15,18.7,456.4
9140,3,middle,house,77.9,0,3,1,1,3,1.31,33.0,379.9
9141,4,low,house,119.9,0,1,1,1,1,1.17,15.4,359.2
9142,4,high,house,104.0,1,3,1,1,3,1.42,25.3,480.3
9143,5,low,apartment,54.1,0,1,0,1,0,2.44,20.2,304.6
9144,3,low,house,86.6,1,1,1,1,3,1.95,24.5,381.5
9145,5,middle,apartment,54.4,0,2,0,1,1,1.97,2.9,299.4
9146,2,middle,house,203.5,0,1,0,1,0,0.65,19.7,263.5
9147,6,middle,apartment,135.3,1,3,1,1,0,2.11,10.4,443.4
9148,6,high,apartment,30.0,0,2,1,1,1,0.51,22.7,403.0
9149,3,middle,house,72.5,0,2,1,1,3,0.61,31.6,374.5
9150,1,middle,house,97.3,1,1,0,1,1,0.91,30.0,309.8
9151,3,low,house,170.7,1,3,1,1,2,0.86,25.1,406.8
9152,3,high,apartment,68.5,0,3,1,1,0,1.51,18.5,290.9
9153,1,middle,house,72.5,0,2,1,1,0,1.99,12.2,195.5
9154,4,high,apartment,72.5,0,2,1,1,3,2.04,25.2,382.5
9155,1,low,house,97.4,1,3,1,1,2,0.83,14.8,312.4
9156,5,high,house,130.6,1,2,0,1,3,1.21,18.4,453.8
9157,1,middle,apartment,84.9,1,2,0,1,3,0.97,22.8,308.6
9158,5,low,house,149.5,0,2,0,1,0,1.48,24.9,351.1
