household_id,household_size,income_level,property_type,dwelling_area_sqm,num_occupants_work_from_home,has_air_conditioner,has_electric_heating,has_ev,num_major_appliances,temperature_c,electricity_price_per_kwh,daily_consumption_kwh
6937,1,middle,house,123.7,2,0,0,0,6,24.5,0.175,8.64
6938,4,middle,house,93.7,0,1,1,0,14,8.9,0.106,13.38
6939,2,middle,apartment,114.7,1,0,0,0,13,29.7,0.165,11.61
6940,4,low,house,115.4,2,1,0,1,14,32.7,0.097,17.09
6941,2,middle,apartment,65.2,1,0,0,1,10,23.8,0.103,11.44
6942,6,low,house,112.9,2,1,1,1,5,39.6,0.097,19.31
6943,2,high,house,61.5,0,1,0,0,6,27.0,0.241,9.68
6944,6,middle,house,79.8,1,0,1,0,13,19.5,0.184,12.68
6945,5,middle,apartment,104.3,2,1,1,0,9,20.1,0.142,13.18
6946,5,middle,house,144.4,0,1,0,0,12,15.4,0.153,12.29
6947,1,low,apartment,66.9,1,0,0,0,12,12.6,0.145,9.33
6948,5,middle,house,109.0,2,1,0,0,6,22.4,0.098,13.27
6949,3,low,apartment,105.6,0,0,0,0,7,28.8,0.129,9.72
6950,4,low,house,109.1,1,0,0,0,12,9.2,0.239,12.65
6951,2,middle,house,46.8,0,1,1,0,13,16.7,0.263,8.77
6952,4,low,house,127.8,0,1,0,0,12,15.0,0.14,11.44
6953,4,low,house,143.8,0,1,0,0,12,17.2,0.349,10.38
6954,1,middle,apartment,79.4,1,1,0,0,9,21.6,0.164,8.39
6955,2,middle,apartment,135.8,2,1,0,1,5,21.1,0.217,13.0
6956,2,middle,house,44.6,1,1,1,0,10,33.6,0.22,9.11
6957,2,middle,apartment,35.0,0,1,0,0,11,18.1,0.229,9.09
6958,3,middle,apartment,35.0,0,1,0,0,8,25.4,0.196,9.7
6959,4,middle,house,146.8,0,1,0,0,6,12.6,0.117,11.48
6960,3,low,house,120.0,1,1,1,1,13,16.8,0.108,14.03
6961,2,middle,house,113.8,1,1,0,0,5,14.7,0.116,9.04
6962,4,middle,house,69.7,0,1,0,1,12,24.7,0.219,14.06
6963,3,middle,apartment,173.2,0,1,0,1,8,40.4,0.262,15.54
6964,1,middle,house,134.8,2,1,1,0,12,19.8,0.223,10.98
6965,1,high,house,35.0,1,1,0,0,12,23.6,0.155,8.53
6966,1,middle,house,68.1,1,1,1,1,9,19.3,0.281,10.2
6967,4,middle,house,142.0,0,1,0,0,6,18.3,0.122,11.31
6968,2,low,apartment,95.6,0,0,1,0,11,-5.5,0.335,10.93
6969,1,middle,apartment,126.3,2,0,0,0,8,29.5,0.328,8.51
6970,4,middle,apartment,35.0,1,1,0,1,5,25.6,0.114,11.56
6971,3,low,apartment,127.8,2,1,1,0,14,28.9,0.182,12.89
6972,1,middle,house,106.5,1,0,1,0,7,13.4,0.323,9.0
6973,1,middle,apartment,90.9,1,1,0,0,8,24.1,0.311,7.42
6974,6,low,apartment,53.0,1,1,0,0,6,21.1,0.292,11.49
6975,3,middle,house,72.6,2,0,1,0,8,29.6,0.182,10.79
6976,3,high,house,111.5,1,1,1,0,10,11.8,0.305,11.87
6977,2,middle,apartment,62.3,1,1,0,0,5,20.2,0.303,6.87
6978,4,middle,house,71.3,2,1,0,0,14,6.1,0.171,11.91
6979,4,low,apartment,36.5,0,1,0,0,8,5.0,0.349,9.01
6980,6,middle,apartment,117.5,0,1,1,0,13,12.8,0.192,13.49
6981,3,middle,apartment,152.3,2,1,1,0,7,17.1,0.3,10.89
6982,5,middle,apartment,134.1,0,1,0,0,7,18.4,0.253,10.83
6983,1,high,house,74.5,2,0,1,0,14,36.1,0.274,9.54
6984,4,middle,house,88.6,2,1,0,1,6,11.8,0.086,13.28
6985,3,middle,house,151.4,2,1,1,0,12,15.5,0.082,13.59
6986,3,middle,house,128.4,2,1,1,0,8,22.2,0.342,12.7
6987,3,middle,house,109.0,0,1,0,0,8,33.7,0.129,11.94
6988,3,middle,house,105.7,1,1,0,0,10,13.0,0.13,11.72
6989,1,high,house,99.9,1,1,1,0,9,34.7,0.204,9.82
6990,4,middle,apartment,35.0,0,0,0,0,10,36.6,0.292,9.89
6991,5,middle,apartment,102.9,0,0,1,1,8,27.3,0.261,13.15
6992,4,middle,house,73.8,0,0,0,0,13,25.9,0.334,10.22
6993,3,middle,apartment,106.2,1,1,0,0,11,27.9,0.223,10.3
6994,1,middle,house,116.7,0,1,0,0,13,6.1,0.228,8.05
6995,5,high,apartment,87.8,1,1,0,0,11,-3.9,0.111,11.84
6996,1,middle,apartment,107.9,1,0,1,0,13,35.6,0.222,9.77
6997,4,middle,house,104.8,1,1,1,0,14,19.2,0.17,11.91
6998,4,middle,apartment,171.5,0,1,0,0,7,20.5,0.288,11.42
6999,2,low,house,71.9,0,1,0,0,8,20.4,0.179,7.36
7000,5,low,house,116.0,0,0,0,0,6,12.2,0.279,10.81
7001,4,low,apartment,134.6,0,1,1,1,5,15.0,0.268,13.23
7002,3,low,apartment,94.7,2,0,1,0,9,19.6,0.215,12.0
7003,4,high,house,172.0,1,1,0,0,13,17.0,0.296,13.1
7004,1,middle,apartment,184.0,0,1,0,0,8,24.1,0.212,9.15
7005,4,low,apartment,35.0,2,1,1,0,10,13.6,0.163,10.85
7006,3,high,house,35.0,2,0,0,0,6,22.6,0.342,9.39
7007,6,high,apartment,124.2,2,1,0,0,6,23.6,0.17,14.33
7008,1,middle,house,114.2,1,1,0,0,10,-0.5,0.187,8.99
7009,5,low,house,57.6,0,1,0,0,12,19.8,0.257,10.54
7010,5,middle,apartment,35.0,1,0,0,0,9,12.9,0.139,11.35
7011,3,low,apartment,147.2,2,1,0,0,8,18.3,0.305,11.15
7012,4,middle,house,144.1,0,1,1,1,11,23.9,0.144,15.91
7013,6,middle,apartment,126.5,0,0,0,0,13,24.7,0.163,13.85
7014,5,low,house,74.8,1,1,0,0,10,29.3,0.319,12.85
7015,1,middle,apartment,165.9,1,1,1,0,11,26.0,0.084,8.87
7016,5,low,apartment,170.5,1,1,0,0,14,19.8,0.24,14.16
7017,1,high,apartment,92.6,1,1,0,0,5,29.5,0.137,10.39
7018,4,middle,apartment,35.0,0,0,0,0,12,12.0,0.256,8.01
7019,3,middle,house,78.4,0,0,0,0,14,19.8,0.106,11.34
7020,3,low,house,106.7,2,1,0,0,7,34.6,0.235,12.29
7021,2,middle,apartment,159.7,0,1,0,0,5,-6.5,0.318,7.79
7022,4,middle,house,149.4,2,1,0,0,14,38.7,0.337,15.89
7023,1,middle,apartment,62.0,2,1,1,1,11,5.0,0.233,13.27
7024,3,middle,apartment,49.2,2,1,0,0,13,6.3,0.226,11.77
7025,5,low,house,131.4,2,1,1,0,11,16.9,0.266,13.74
7026,1,middle,house,35.0,1,0,0,1,9,2.7,0.188,10.07
7027,4,low,apartment,87.1,2,1,0,0,6,23.4,0.106,12.04
7028,6,low,house,120.1,1,1,0,0,7,32.6,0.25,15.05
7029,6,middle,house,96.6,0,0,0,0,10,8.4,0.177,12.47
7030,2,high,apartment,63.5,2,1,1,0,7,20.7,0.16,9.88
7031,2,middle,apartment,132.6,2,1,0,0,11,35.9,0.313,14.24
7032,4,middle,house,42.3,2,1,0,0,5,6.6,0.206,10.28
7033,3,low,apartment,107.8,2,1,0,0,5,20.9,0.171,10.94
7034,1,high,house,78.6,0,1,1,0,5,15.6,0.218,6.61
7035,5,high,house,81.8,0,1,1,0,12,35.2,0.185,13.1
7036,6,middle,house,128.3,0,0,0,0,14,27.2,0.127,14.49
7037,5,middle,house,152.6,2,0,0,0,10,22.4,0.319,12.81
7038,3,high,apartment,113.0,0,0,0,0,6,26.6,0.227,9.9
7039,4,low,house,132.7,2,1,0,0,12,25.1,0.24,12.77
7040,6,middle,apartment,103.3,1,0,1,0,10,28.9,0.142,13.22
7041,2,middle,house,103.6,2,0,1,0,13,29.4,0.239,10.24
7042,1,middle,apartment,43.9,1,1,0,0,11,13.9,0.232,6.8
7043,5,high,house,35.0,1,1,0,0,7,13.4,0.215,10.78
7044,1,middle,apartment,104.3,1,1,0,0,8,21.1,0.191,9.67
7045,4,low,house,69.6,0,1,1,0,10,2.8,0.203,13.35
7046,3,low,apartment,158.5,2,1,0,0,9,16.9,0.335,10.96
7047,4,high,house,133.0,1,1,0,0,14,23.4,0.305,13.44
7048,3,middle,house,35.0,0,0,0,0,10,19.8,0.111,9.44
7049,6,middle,apartment,67.9,1,0,0,0,8,18.2,0.082,12.6
7050,3,low,house,35.0,0,1,0,0,10,28.9,0.132,11.38
7051,3,high,house,104.0,2,0,0,0,13,25.5,0.283,11.23
7052,6,high,house,120.6,0,0,1,0,5,18.5,0.171,11.8
7053,5,high,house,137.1,2,1,0,0,13,38.2,0.111,18.68
7054,3,low,apartment,121.5,2,1,0,0,13,14.7,0.082,12.46
7055,5,high,apartment,155.6,2,1,0,0,5,20.5,0.264,12.55
7056,4,low,house,109.4,2,1,0,1,8,12.7,0.135,14.91
7057,1,high,apartment,63.5,1,1,1,0,6,9.8,0.336,8.54
7058,4,middle,apartment,137.3,2,1,1,0,7,26.6,0.346,12.53
7059,4,low,apartment,72.2,0,1,0,1,13,8.7,0.289,13.57
7060,4,high,apartment,127.8,1,0,1,0,13,21.4,0.237,13.19
7061,3,middle,apartment,156.6,1,0,1,1,7,4.2,0.35,15.56
7062,2,middle,house,64.7,0,1,1,0,7,27.3,0.195,8.15
7063,5,low,house,142.9,2,1,0,0,10,38.3,0.264,16.66
7064,1,middle,apartment,142.2,2,1,0,0,13,23.4,0.301,11.89
7065,4,low,house,127.3,2,0,1,0,5,30.4,0.113,11.73
7066,1,low,house,50.6,1,0,0,0,10,9.4,0.088,8.18
7067,5,middle,house,144.4,2,1,0,1,12,24.0,0.216,18.06
7068,6,high,house,87.6,0,1,1,0,5,8.7,0.163,12.39
7069,4,middle,apartment,79.6,2,1,0,0,11,16.5,0.218,12.52
7070,4,middle,house,107.8,2,1,0,0,10,38.3,0.135,15.05
7071,5,middle,apartment,155.2,2,0,0,0,5,31.2,0.204,12.61
7072,1,middle,apartment,172.5,0,1,0,0,14,37.4,0.307,12.81
7073,1,high,house,166.6,1,0,1,0,10,42.1,0.167,9.83
7074,6,low,house,103.7,2,0,1,0,14,8.1,0.279,16.95
7075,3,high,house,115.3,1,1,0,0,11,33.3,0.345,13.44
7076,5,low,house,73.4,2,1,0,1,10,3.6,0.271,14.65
7077,6,middle,apartment,146.7,1,1,1,1,14,21.6,0.151,17.39
7078,5,middle,apartment,108.0,2,1,1,0,11,25.6,0.238,13.8
7079,1,middle,house,63.1,2,0,1,1,9,15.7,0.201,13.07
7080,3,middle,house,92.9,2,0,0,0,6,36.6,0.227,11.08
7081,2,high,house,71.8,1,1,0,0,12,15.1,0.132,9.23
7082,5,middle,house,158.9,0,1,0,1,13,-11.6,0.097,16.29
7083,2,low,house,43.9,1,1,0,0,8,34.8,0.295,10.27
7084,3,middle,apartment,95.0,2,0,0,0,7,29.3,0.255,10.14
7085,5,low,house,48.8,0,0,0,0,8,21.8,0.216,9.07
7086,4,low,house,81.1,0,1,0,0,5,4.8,0.313,9.62
7087,6,low,house,117.2,0,1,0,0,8,25.1,0.236,12.65
7088,1,middle,house,69.5,1,0,0,0,10,28.4,0.24,8.72
7089,3,high,apartment,135.7,2,0,0,0,13,19.9,0.33,11.62
7090,4,high,house,103.4,0,0,0,0,11,27.7,0.211,10.71
7091,3,middle,apartment,107.5,1,1,0,0,6,32.1,0.09,11.33
7092,3,low,house,106.5,2,0,1,0,9,5.7,0.086,14.06
7093,3,middle,house,116.4,1,0,1,0,6,8.8,0.19,11.41
7094,6,middle,apartment,147.1,1,1,0,0,11,6.6,0.234,13.36
7095,6,low,house,142.5,1,1,0,0,14,16.3,0.318,15.65
7096,3,low,house,50.4,2,1,0,0,6,21.9,0.344,9.34
7097,5,high,house,78.2,2,1,1,1,8,14.6,0.09,15.29
7098,5,middle,house,86.9,1,1,0,0,9,31.9,0.225,12.64
7099,4,middle,house,84.0,1,1,0,1,14,33.1,0.315,17.08
7100,1,low,house,136.8,0,1,1,0,9,24.6,0.329,9.05
7101,1,middle,apartment,179.5,0,0,0,0,13,-0.9,0.17,9.35
7102,2,middle,apartment,58.5,2,1,1,0,6,4.5,0.314,10.12
7103,4,middle,apartment,171.1,0,0,1,0,13,30.4,0.28,11.62
7104,1,middle,apartment,95.1,2,1,0,1,5,44.0,0.249,14.88
7105,5,middle,house,60.6,0,1,0,0,6,10.0,0.342,11.85
7106,4,middle,apartment,101.5,2,1,1,1,7,30.0,0.235,15.92
7107,4,middle,apartment,122.8,0,0,1,0,14,30.3,0.324,10.82
7108,1,low,house,124.6,2,0,0,0,7,26.5,0.292,7.72
7109,5,low,house,149.7,0,1,1,0,12,23.1,0.287,15.13
7110,2,middle,house,150.1,1,1,0,0,14,6.3,0.083,10.33
7111,1,low,house,80.1,2,1,0,0,11,16.2,0.336,9.59
7112,2,middle,house,119.1,1,0,0,1,7,20.2,0.225,11.76
7113,6,middle,apartment,88.4,0,1,0,0,13,10.3,0.094,15.44
7114,6,low,apartment,106.1,1,0,0,0,11,29.2,0.272,14.07
7115,2,middle,house,77.2,2,1,1,1,9,47.3,0.244,15.73
7116,4,middle,house,37.5,2,1,1,0,11,37.7,0.331,12.72
7117,1,middle,apartment,69.0,2,0,0,0,11,23.1,0.305,9.55
7118,1,low,apartment,68.0,1,0,0,0,9,33.9,0.179,9.31
7119,3,low,apartment,56.5,0,1,1,0,5,34.1,0.257,10.22
7120,6,low,house,119.2,2,1,0,0,6,11.6,0.215,14.26
7121,2,middle,house,79.3,0,1,1,0,14,19.0,0.118,9.46
7122,3,low,apartment,94.0,2,1,1,0,7,26.4,0.262,11.03
7123,4,low,house,152.0,2,1,1,0,13,19.2,0.303,13.76
7124,2,middle,house,102.1,2,1,0,0,9,25.6,0.227,10.83
7125,4,middle,house,172.1,0,1,0,0,7,14.5,0.249,11.07
7126,4,middle,house,72.2,1,1,0,0,7,3.7,0.193,10.66
7127,5,low,house,105.0,2,0,0,0,7,8.3,0.12,12.38
7128,6,high,apartment,122.0,1,0,0,0,9,19.2,0.186,13.86
7129,3,middle,house,95.2,2,1,0,0,14,11.7,0.161,12.43
7130,2,middle,house,100.2,2,1,0,0,13,43.0,0.331,13.25
7131,6,low,house,74.7,2,1,1,0,11,20.2,0.341,13.56
7132,5,low,house,82.6,1,1,0,1,9,13.3,0.13,14.34
7133,6,high,house,95.3,2,1,0,0,10,36.8,0.104,16.55
7134,1,high,house,136.8,2,1,0,0,11,25.4,0.107,10.81
7135,5,low,apartment,77.4,2,1,0,0,5,29.5,0.269,11.21
7136,5,middle,house,61.9,0,1,1,0,14,30.4,0.107,11.62
7137,3,middle,apartment,123.3,2,1,0,1,10,13.8,0.128,15.37
7138,6,low,house,180.9,2,1,1,1,6,25.5,0.283,16.86
7139,5,middle,apartment,80.2,0,0,0,0,10,5.2,0.116,12.49
7140,4,high,apartment,107.7,2,1,0,0,12,33.9,0.285,14.37
7141,1,low,house,112.1,0,0,0,0,5,19.0,0.195,6.56
7142,4,middle,house,155.1,1,1,0,0,5,38.5,0.187,14.41
7143,6,middle,house,77.3,0,0,0,0,9,34.0,0.209,12.81
7144,6,middle,house,119.0,0,1,0,0,14,38.4,0.097,16.33
7145,5,middle,house,142.1,0,1,0,0,5,5.0,0.182,10.74
7146,5,middle,house,35.0,2,1,0,1,8,8.5,0.328,13.19
7147,6,middle,apartment,100.4,1,1,1,0,10,20.8,0.164,13.46
7148,5,middle,apartment,79.5,0,0,0,0,12,8.9,0.251,12.2
7149,2,low,house,138.0,1,1,1,1,13,19.8,0.159,13.6
7150,6,middle,house,98.8,0,1,0,0,7,16.8,0.24,12.51
7151,3,high,apartment,96.7,1,1,1,1,7,20.9,0.269,12.08
7152,1,middle,house,175.3,2,1,1,0,14,29.1,0.111,11.39
7153,3,high,apartment,83.0,2,1,0,0,10,19.5,0.345,10.17
7154,4,middle,apartment,90.6,2,1,0,0,10,23.0,0.313,11.54
7155,2,middle,apartment,103.3,2,0,0,0,11,2.4,0.248,10.78
7156,5,low,apartment,117.2,2,0,1,0,14,32.8,0.222,13.63
7157,3,low,house,78.0,1,1,0,1,12,27.5,0.171,13.38
7158,6,high,house,154.7,2,1,0,0,12,25.4,0.277,15.99
7159,3,low,house,102.2,0,1,0,0,7,25.9,0.123,9.96
7160,3,high,house,105.7,1,0,0,0,10,25.7,0.146,11.04
7161,6,high,house,91.1,0,1,0,1,9,-3.9,0.225,12.46
7162,6,middle,house,175.2,0,1,0,0,10,21.1,0.213,13.45
7163,2,low,house,119.6,0,0,0,1,8,18.3,0.283,10.94
7164,4,high,house,56.6,1,0,0,0,6,-1.7,0.336,10.81
7165,2,middle,house,120.0,1,1,1,1,5,16.4,0.087,12.17
7166,2,middle,apartment,174.0,0,0,0,1,5,24.4,0.114,10.97
7167,1,high,apartment,60.6,0,0,0,0,8,22.5,0.158,7.11
7168,5,middle,apartment,77.3,2,1,0,0,9,30.5,0.164,13.65
7169,1,low,house,72.8,2,0,1,1,6,18.4,0.22,10.59
7170,2,middle,house,123.8,2,0,0,0,8,21.9,0.252,11.59
7171,4,middle,house,35.0,1,0,1,0,7,10.0,0.093,9.18
7172,3,middle,house,90.3,2,0,0,0,13,17.0,0.216,12.09
7173,6,middle,apartment,117.2,2,1,1,0,14,13.2,0.099,15.44
7174,1,low,house,138.1,0,0,1,0,11,22.8,0.301,9.06
7175,2,middle,house,37.9,0,1,0,0,7,24.1,0.338,7.77
7176,2,high,apartment,130.7,0,1,1,0,11,16.6,0.178,10.56
7177,2,low,apartment,81.2,2,0,0,0,10,15.9,0.262,8.63
7178,4,middle,apartment,110.1,2,1,1,0,14,18.8,0.082,13.57
7179,6,middle,apartment,88.7,1,0,1,1,5,10.7,0.284,16.21
7180,4,high,apartment,108.7,2,1,1,0,11,36.1,0.184,14.48
7181,5,middle,house,121.1,2,1,0,0,6,12.7,0.196,11.41
7182,6,high,house,142.6,0,0,0,1,12,20.3,0.259,15.96
7183,5,middle,house,173.7,2,1,0,0,6,26.6,0.18,13.88
7184,2,middle,apartment,103.0,0,1,0,0,6,22.3,0.214,8.56
7185,3,middle,house,78.2,2,1,1,0,8,11.3,0.263,12.48
7186,6,low,apartment,186.0,0,1,1,0,8,9.6,0.297,15.02
7187,2,middle,house,113.4,1,0,0,0,6,20.2,0.15,9.28
7188,5,low,apartment,103.6,0,0,0,0,9,12.1,0.251,11.32
7189,4,middle,house,67.7,1,0,0,0,7,8.1,0.189,9.62
7190,4,middle,house,41.6,2,1,0,0,12,40.6,0.139,14.81
7191,3,middle,house,49.9,1,1,1,0,14,5.6,0.26,11.21
7192,1,high,apartment,167.4,0,0,1,1,13,17.0,0.169,12.44
7193,1,high,house,37.4,2,1,0,0,6,31.9,0.161,8.83
7194,4,low,apartment,35.0,2,1,0,0,6,12.9,0.167,8.74
7195,5,middle,house,164.4,0,0,0,0,12,24.6,0.327,12.52
7196,2,high,house,58.9,1,0,0,0,8,10.5,0.249,8.48
7197,4,low,house,45.8,0,1,0,0,5,24.4,0.147,10.6
7198,4,middle,house,148.2,2,1,0,0,12,5.0,0.345,13.9
7199,4,low,apartment,35.0,2,1,0,0,14,16.7,0.327,11.28
7200,6,middle,apartment,91.6,0,1,0,0,9,24.9,0.165,13.64
7201,5,low,apartment,141.9,1,0,0,1,6,31.2,0.196,15.58
7202,5,low,apartment,111.7,0,1,0,0,7,31.2,0.148,13.82
7203,2,middle,apartment,35.0,1,1,1,0,5,32.3,0.147,9.55
7204,1,middle,apartment,125.6,0,0,0,0,14,24.1,0.17,9.64
7205,2,middle,apartment,123.4,0,0,1,0,11,23.5,0.285,8.78
7206,1,high,house,104.4,0,1,1,0,7,25.0,0.087,8.06
7207,2,middle,apartment,82.6,2,1,0,0,13,12.0,0.166,12.0
7208,6,high,house,35.0,2,0,1,1,13,9.2,0.12,19.11
7209,2,low,apartment,146.5,1,0,1,1,6,21.4,0.183,11.03
7210,4,low,house,48.3,1,0,1,0,6,12.2,0.215,11.43
7211,4,low,apartment,62.7,0,1,1,0,5,32.7,0.232,10.61
7212,4,middle,apartment,73.4,2,1,0,0,6,13.3,0.172,9.78
7213,6,middle,apartment,115.0,2,1,0,0,10,15.2,0.335,15.49
7214,2,middle,house,133.5,1,1,0,0,11,24.1,0.087,10.36
7215,2,low,house,39.0,1,0,0,0,10,21.3,0.317,9.33
7216,3,middle,house,35.0,2,1,0,1,14,13.9,0.253,15.02
7217,2,middle,apartment,125.6,2,0,1,0,10,17.4,0.244,11.46
7218,4,middle,house,103.5,2,1,0,0,5,30.3,0.207,11.28
7219,2,low,apartment,110.8,0,1,0,1,6,24.2,0.135,11.49
7220,3,middle,house,124.8,1,0,1,0,12,15.5,0.118,11.61
7221,4,middle,house,98.2,1,1,0,0,13,24.3,0.332,11.92
7222,1,low,house,83.0,2,1,0,1,11,22.8,0.182,12.58
7223,4,middle,apartment,154.3,1,1,1,0,8,16.2,0.328,11.75
7224,1,middle,apartment,81.8,0,1,0,0,11,17.0,0.094,8.51
7225,3,middle,house,96.8,1,0,1,0,6,23.1,0.175,9.22
7226,6,low,house,45.5,0,1,0,0,10,22.9,0.262,11.11
7227,2,middle,house,141.4,1,1,0,0,13,18.1,0.12,11.48
7228,1,low,house,127.6,2,1,0,0,6,32.4,0.32,10.88
7229,5,middle,apartment,88.8,2,0,0,0,10,23.6,0.196,12.34
7230,2,low,house,111.4,1,1,1,1,12,6.1,0.33,14.35
7231,2,middle,apartment,116.5,1,1,0,0,12,26.2,0.126,10.95
7232,2,middle,house,138.2,2,0,0,0,7,10.6,0.256,10.01
7233,6,middle,house,95.5,0,1,1,0,14,22.4,0.104,13.45
7234,1,middle,house,38.8,1,0,1,0,10,23.8,0.101,8.55
7235,3,low,apartment,73.1,2,1,0,0,13,18.7,0.293,11.25
7236,4,middle,apartment,99.9,2,0,0,0,11,23.1,0.289,11.95
7237,1,middle,apartment,45.0,0,1,0,0,5,19.5,0.177,7.73
7238,5,high,house,80.5,1,0,1,0,11,16.2,0.19,13.33
7239,1,low,house,55.4,1,1,1,0,10,13.5,0.299,8.61
7240,2,low,house,100.6,0,1,1,0,10,17.8,0.243,9.75
7241,1,middle,house,72.4,1,1,1,0,12,25.4,0.238,9.07
7242,6,low,house,120.0,1,1,1,0,12,5.4,0.215,16.97
7243,5,high,house,70.4,2,1,1,0,13,-5.7,0.225,16.87
7244,6,middle,house,43.5,1,0,0,0,13,17.4,0.278,12.8
7245,3,low,house,107.6,0,1,0,0,10,19.2,0.281,9.61
7246,5,low,house,121.9,2,0,0,0,5,34.5,0.104,11.97
7247,6,middle,apartment,72.0,1,1,0,0,5,23.9,0.299,12.24
7248,5,middle,house,100.1,0,1,0,0,8,29.6,0.228,12.5
7249,5,high,apartment,137.4,0,0,0,1,13,12.8,0.288,15.2
7250,1,high,apartment,53.4,2,1,0,0,11,17.5,0.167,9.53
7251,5,low,house,132.1,0,1,0,0,11,6.8,0.312,11.71
7252,2,low,apartment,80.3,0,1,1,0,6,4.6,0.103,10.13
7253,1,middle,house,127.7,2,1,0,0,9,17.5,0.116,9.14
7254,1,middle,house,50.2,2,1,1,0,11,16.4,0.203,8.98
7255,1,low,apartment,93.7,0,1,0,1,10,6.2,0.135,11.64
7256,3,high,house,104.6,1,1,1,0,13,26.3,0.28,11.32
7257,1,low,apartment,98.5,0,1,0,0,5,8.6,0.275,7.31
7258,4,low,house,102.5,2,1,1,0,10,10.6,0.281,13.17
7259,2,middle,house,144.6,1,0,1,0,10,18.2,0.158,10.54
7260,4,middle,house,129.0,2,1,0,0,7,16.0,0.235,11.0
7261,4,middle,house,81.1,1,1,0,0,5,26.4,0.292,9.02
7262,1,middle,house,105.4,1,0,1,1,12,25.2,0.234,11.31
7263,5,middle,apartment,109.7,2,0,0,1,9,14.7,0.221,16.32
7264,4,low,house,139.9,0,1,1,0,11,16.8,0.305,8.83
7265,5,high,apartment,64.8,2,1,1,1,6,21.5,0.337,14.62
7266,4,low,apartment,113.5,1,0,0,0,10,21.7,0.182,9.92
7267,5,low,apartment,78.9,0,1,1,0,5,5.7,0.249,12.18
7268,5,high,house,77.6,0,1,0,0,14,-2.1,0.195,12.72
7269,1,middle,apartment,124.9,0,0,0,0,10,34.7,0.194,7.05
7270,1,middle,apartment,113.1,1,1,1,0,13,28.7,0.205,10.08
7271,1,middle,house,121.5,0,1,0,0,12,30.0,0.284,9.68
7272,4,low,house,82.7,2,0,0,0,10,27.4,0.08,11.1
7273,3,low,house,124.5,1,1,0,0,6,20.0,0.183,10.46
7274,4,high,house,97.1,1,0,0,0,10,30.6,0.219,12.68
7275,4,middle,house,98.2,1,1,1,0,12,21.0,0.156,11.49
7276,5,low,house,126.1,1,1,0,0,14,26.1,0.298,13.8
7277,1,middle,apartment,95.9,1,1,1,1,9,29.8,0.282,11.55
7278,3,low,house,48.3,0,1,1,0,5,25.7,0.232,8.83
7279,4,low,house,78.7,0,1,0,0,9,12.6,0.296,11.18
7280,3,middle,apartment,153.3,0,1,0,0,9,11.6,0.343,9.7
7281,3,low,house,129.9,1,1,0,1,5,32.6,0.309,13.62
7282,3,middle,house,91.9,1,0,0,0,13,25.7,0.206,9.83
7283,2,middle,house,156.3,2,0,0,0,6,36.4,0.086,9.4
7284,2,high,house,129.6,1,1,0,0,12,31.4,0.189,10.79
7285,2,low,house,50.7,1,0,0,1,12,5.6,0.285,12.92
7286,6,high,house,53.3,0,1,0,0,8,27.9,0.284,10.44
7287,3,high,apartment,122.4,0,1,1,0,5,-0.2,0.139,13.0
7288,5,middle,apartment,124.4,0,1,0,0,11,14.2,0.224,11.83
7289,6,middle,house,118.7,2,1,0,0,6,3.8,0.166,14.16
7290,3,middle,apartment,107.5,1,0,0,0,14,7.6,0.335,10.62
7291,4,middle,apartment,77.0,1,0,0,0,6,47.5,0.296,9.31
7292,5,low,house,94.8,2,1,1,1,10,18.4,0.112,15.62
7293,1,middle,apartment,52.5,1,0,1,0,8,13.1,0.086,9.42
7294,2,low,apartment,86.6,1,0,0,0,13,10.2,0.309,10.08
7295,1,middle,house,35.7,2,1,0,0,6,24.9,0.104,9.15
7296,4,middle,apartment,58.9,2,1,1,0,12,12.2,0.345,12.71
7297,3,middle,apartment,101.3,2,0,0,0,7,31.5,0.114,10.72
7298,2,high,house,157.4,0,0,0,0,12,37.3,0.277,10.15
7299,5,middle,apartment,145.8,2,0,1,1,6,29.0,0.347,16.19
7300,2,low,apartment,95.7,1,1,0,0,13,14.2,0.185,12.04
7301,6,middle,house,93.9,1,1,0,0,11,20.6,0.181,14.79
7302,4,middle,house,93.7,0,1,0,0,11,12.2,0.321,9.91
7303,3,middle,apartment,109.0,2,1,0,0,6,32.3,0.274,11.61
7304,6,low,house,57.2,1,1,0,0,6,21.1,0.255,12.27
7305,3,middle,apartment,91.3,1,1,0,0,12,10.9,0.149,9.49
7306,3,middle,apartment,154.9,0,0,1,0,8,29.7,0.307,10.14
7307,3,middle,apartment,150.8,2,0,0,0,11,16.0,0.168,12.45
7308,6,middle,house,118.9,2,0,0,0,6,16.0,0.168,13.24
7309,5,high,apartment,82.6,2,0,0,0,6,21.6,0.113,11.99
7310,5,high,house,50.5,0,0,1,0,7,27.9,0.1,11.06
7311,3,low,apartment,149.8,2,1,0,0,12,9.0,0.116,12.43
7312,5,middle,house,113.6,1,1,1,0,11,4.6,0.156,14.34
7313,3,high,house,119.2,1,1,1,0,14,15.0,0.315,10.57
7314,4,middle,apartment,136.5,2,1,0,1,12,1.6,0.164,17.34
7315,3,middle,house,116.0,0,1,1,0,10,21.6,0.154,9.13
7316,1,middle,apartment,163.6,1,1,0,0,6,29.7,0.296,9.05
7317,1,low,house,108.0,2,0,1,0,9,11.1,0.176,10.73
